	match_url	date	score	home	guests	winner	home_goals	guests_goals
1776	https://ru.corner-stats.com/terek-grozny-amkar-perm-17-09-2016/premier-league-russia/match/91068	17/09/16	1 : 3	 ахмат 	 амкар 	guests	1	3
1777	https://ru.corner-stats.com/lokomotiv-m-fc-ufa-17-09-2016/premier-league-russia/match/91069	17/09/16	0 : 1	 локомотив 	 уфа 	guests	0	1
1778	https://ru.corner-stats.com/ural-anzhi-makhachkala-17-09-2016/premier-league-russia/match/91067	17/09/16	0 : 1	 урал 	 анжи 	guests	0	1
1779	https://ru.corner-stats.com/tomsk-fk-arsenal-tula-17-09-2016/premier-league-russia/match/91066	17/09/16	1 : 0	 томь 	 арсенал (тула) 	home	1	0
1780	https://ru.corner-stats.com/gazovik-orenburg-spartak-m-16-09-2016/premier-league-russia/match/90886	16/09/16	1 : 3	газовик	 спартак 	guests	1	3
1781	https://ru.corner-stats.com/rubin-kazan-ural-12-09-2016/premier-league-russia/match/90606	12/09/16	3 : 1	 рубин 	 урал 	home	3	1
1782	https://ru.corner-stats.com/fk-arsenal-tula-zenit-st-petersburg-11-09-2016/premier-league-russia/match/90511	11/09/16	0 : 5	 арсенал (тула) 	 зенит 	guests	0	5
1783	https://ru.corner-stats.com/spartak-m-lokomotiv-m-11-09-2016/premier-league-russia/match/90510	11/09/16	1 : 0	 спартак 	 локомотив 	home	1	0
1784	https://ru.corner-stats.com/fc-ufa-krasnodar-11-09-2016/premier-league-russia/match/90509	11/09/16	0 : 0	 уфа 	 краснодар 	nobody	0	0
1785	https://ru.corner-stats.com/cska-moscow-terek-grozny-10-09-2016/premier-league-russia/match/90346	10/09/16	3 : 0	 цска 	 ахмат 	home	3	0
1786	https://ru.corner-stats.com/gazovik-orenburg-anzhi-makhachkala-10-09-2016/premier-league-russia/match/90578	10/09/16	0 : 0	газовик	 анжи 	nobody	0	0
1787	https://ru.corner-stats.com/amkar-perm-tomsk-10-09-2016/premier-league-russia/match/90344	10/09/16	1 : 0	 амкар 	 томь 	home	1	0
1788	https://ru.corner-stats.com/rostov-krylya-samara-09-09-2016/premier-league-russia/match/90139	09/09/16	2 : 1	 ростов 	 крылья советов 	home	2	1
1789	https://ru.corner-stats.com/anzhi-makhachkala-spartak-m-28-08-2016/premier-league-russia/match/89516	28/08/16	0 : 2	 анжи 	 спартак 	guests	0	2
1790	https://ru.corner-stats.com/terek-grozny-rostov-28-08-2016/premier-league-russia/match/89514	28/08/16	2 : 1	 ахмат 	 ростов 	home	2	1
1791	https://ru.corner-stats.com/krasnodar-lokomotiv-m-28-08-2016/premier-league-russia/match/89515	28/08/16	1 : 2	 краснодар 	 локомотив 	guests	1	2
1792	https://ru.corner-stats.com/ural-fk-arsenal-tula-28-08-2016/premier-league-russia/match/89513	28/08/16	1 : 1	 урал 	 арсенал (тула) 	nobody	1	1
1793	https://ru.corner-stats.com/zenit-st-petersburg-amkar-perm-27-08-2016/premier-league-russia/match/89363	27/08/16	3 : 0	 зенит 	 амкар 	home	3	0
1794	https://ru.corner-stats.com/tomsk-cska-moscow-27-08-2016/premier-league-russia/match/89362	27/08/16	0 : 1	 томь 	 цска 	guests	0	1
1795	https://ru.corner-stats.com/gazovik-orenburg-rubin-kazan-27-08-2016/premier-league-russia/match/89361	27/08/16	1 : 1	газовик	 рубин 	nobody	1	1
1796	https://ru.corner-stats.com/krylya-samara-fc-ufa-26-08-2016/premier-league-russia/match/89191	26/08/16	0 : 1	 крылья советов 	 уфа 	guests	0	1
1797	https://ru.corner-stats.com/fk-arsenal-tula-gazovik-orenburg-22-08-2016/premier-league-russia/match/88934	22/08/16	0 : 0	 арсенал (тула) 	газовик	nobody	0	0
1798	https://ru.corner-stats.com/lokomotiv-m-krylya-samara-21-08-2016/premier-league-russia/match/88850	21/08/16	0 : 0	 локомотив 	 крылья советов 	nobody	0	0
1799	https://ru.corner-stats.com/spartak-m-krasnodar-21-08-2016/premier-league-russia/match/88849	21/08/16	2 : 0	 спартак 	 краснодар 	home	2	0
1800	https://ru.corner-stats.com/amkar-perm-ural-21-08-2016/premier-league-russia/match/88848	21/08/16	1 : 0	 амкар 	 урал 	home	1	0
1801	https://ru.corner-stats.com/rostov-tomsk-20-08-2016/premier-league-russia/match/88662	20/08/16	3 : 0	 ростов 	 томь 	home	3	0
1802	https://ru.corner-stats.com/zenit-st-petersburg-cska-moscow-20-08-2016/premier-league-russia/match/88661	20/08/16	1 : 1	 зенит 	 цска 	nobody	1	1
1803	https://ru.corner-stats.com/fc-ufa-terek-grozny-20-08-2016/premier-league-russia/match/88660	20/08/16	1 : 3	 уфа 	 ахмат 	guests	1	3
1804	https://ru.corner-stats.com/rubin-kazan-anzhi-makhachkala-19-08-2016/premier-league-russia/match/88494	19/08/16	1 : 2	 рубин 	 анжи 	guests	1	2
1805	https://ru.corner-stats.com/gazovik-orenburg-amkar-perm-15-08-2016/premier-league-russia/match/88245	15/08/16	0 : 0	газовик	 амкар 	nobody	0	0
1806	https://ru.corner-stats.com/terek-grozny-lokomotiv-m-14-08-2016/premier-league-russia/match/88148	14/08/16	1 : 1	 ахмат 	 локомотив 	nobody	1	1
1807	https://ru.corner-stats.com/anzhi-makhachkala-fk-arsenal-tula-14-08-2016/premier-league-russia/match/88147	14/08/16	1 : 0	 анжи 	 арсенал (тула) 	home	1	0
1808	https://ru.corner-stats.com/tomsk-fc-ufa-14-08-2016/premier-league-russia/match/88146	14/08/16	1 : 0	 томь 	 уфа 	home	1	0
1809	https://ru.corner-stats.com/rubin-kazan-spartak-m-13-08-2016/premier-league-russia/match/87986	13/08/16	1 : 1	 рубин 	 спартак 	nobody	1	1
1810	https://ru.corner-stats.com/krylya-samara-krasnodar-13-08-2016/premier-league-russia/match/87985	13/08/16	1 : 1	 крылья советов 	 краснодар 	nobody	1	1
1811	https://ru.corner-stats.com/ural-cska-moscow-13-08-2016/premier-league-russia/match/87984	13/08/16	0 : 1	 урал 	 цска 	guests	0	1
1812	https://ru.corner-stats.com/zenit-st-petersburg-rostov-12-08-2016/premier-league-russia/match/87834	12/08/16	3 : 2	 зенит 	 ростов 	home	3	2
1813	https://ru.corner-stats.com/spartak-m-krylya-samara-08-08-2016/premier-league-russia/match/87511	08/08/16	1 : 0	 спартак 	 крылья советов 	home	1	0
1814	https://ru.corner-stats.com/krasnodar-terek-grozny-08-08-2016/premier-league-russia/match/87512	08/08/16	4 : 0	 краснодар 	 ахмат 	home	4	0
1815	https://ru.corner-stats.com/rostov-ural-07-08-2016/premier-league-russia/match/87432	07/08/16	0 : 0	 ростов 	 урал 	nobody	0	0
1816	https://ru.corner-stats.com/lokomotiv-m-tomsk-07-08-2016/premier-league-russia/match/87431	07/08/16	2 : 2	 локомотив 	 томь 	nobody	2	2
1817	https://ru.corner-stats.com/amkar-perm-anzhi-makhachkala-07-08-2016/premier-league-russia/match/87430	07/08/16	2 : 0	 амкар 	 анжи 	home	2	0
1818	https://ru.corner-stats.com/gazovik-orenburg-cska-moscow-07-08-2016/premier-league-russia/match/87535	07/08/16	0 : 1	газовик	 цска 	guests	0	1
1819	https://ru.corner-stats.com/fk-arsenal-tula-rubin-kazan-06-08-2016/premier-league-russia/match/87272	06/08/16	1 : 0	 арсенал (тула) 	 рубин 	home	1	0
1820	https://ru.corner-stats.com/fc-ufa-zenit-st-petersburg-06-08-2016/premier-league-russia/match/87271	06/08/16	0 : 0	 уфа 	 зенит 	nobody	0	0
1821	https://ru.corner-stats.com/rubin-kazan-amkar-perm-01-08-2016/premier-league-russia/match/86897	01/08/16	0 : 0	 рубин 	 амкар 	nobody	0	0
1822	https://ru.corner-stats.com/krasnodar-tomsk-01-08-2016/premier-league-russia/match/86898	01/08/16	3 : 0	 краснодар 	 томь 	home	3	0
1823	https://ru.corner-stats.com/terek-grozny-krylya-samara-31-07-2016/premier-league-russia/match/86791	31/07/16	1 : 0	 ахмат 	 крылья советов 	home	1	0
1824	https://ru.corner-stats.com/spartak-m-fk-arsenal-tula-31-07-2016/premier-league-russia/match/86790	31/07/16	4 : 0	 спартак 	 арсенал (тула) 	home	4	0
1825	https://ru.corner-stats.com/ural-fc-ufa-31-07-2016/premier-league-russia/match/86789	31/07/16	2 : 0	 урал 	 уфа 	home	2	0
1826	https://ru.corner-stats.com/rostov-gazovik-orenburg-30-07-2016/premier-league-russia/match/86882	30/07/16	1 : 0	 ростов 	газовик	home	1	0
1827	https://ru.corner-stats.com/anzhi-makhachkala-cska-moscow-30-07-2016/premier-league-russia/match/86609	30/07/16	0 : 0	 анжи 	 цска 	nobody	0	0
1828	https://ru.corner-stats.com/zenit-st-petersburg-lokomotiv-m-30-07-2016/premier-league-russia/match/86608	30/07/16	0 : 0	 зенит 	 локомотив 	nobody	0	0
1829	https://ru.corner-stats.com/krylya-samara-anzhi-makhachkala-21-05-2016/premier-league-russia/match/82616	21/05/16	0 : 0	 крылья советов 	 анжи 	nobody	0	0
1830	https://ru.corner-stats.com/rubin-kazan-cska-moscow-21-05-2016/premier-league-russia/match/82617	21/05/16	0 : 1	 рубин 	 цска 	guests	0	1
1831	https://ru.corner-stats.com/krylya-samara-tomsk-27-11-2016/premier-league-russia/match/97294	27/11/16	3 : 0	 крылья советов 	 томь 	home	3	0
1832	https://ru.corner-stats.com/terek-grozny-spartak-m-26-11-2016/premier-league-russia/match/97129	26/11/16	0 : 1	 ахмат 	 спартак 	guests	0	1
1833	https://ru.corner-stats.com/lokomotiv-m-ural-26-11-2016/premier-league-russia/match/97128	26/11/16	1 : 1	 локомотив 	 урал 	nobody	1	1
1834	https://ru.corner-stats.com/cska-moscow-rubin-kazan-26-11-2016/premier-league-russia/match/97127	26/11/16	0 : 0	 цска 	 рубин 	nobody	0	0
1835	https://ru.corner-stats.com/amkar-perm-fk-arsenal-tula-26-11-2016/premier-league-russia/match/97126	26/11/16	1 : 0	 амкар 	 арсенал (тула) 	home	1	0
1836	https://ru.corner-stats.com/fc-ufa-gazovik-orenburg-25-11-2016/premier-league-russia/match/96958	25/11/16	1 : 0	 уфа 	газовик	home	1	0
1837	https://ru.corner-stats.com/terek-grozny-tomsk-21-11-2016/premier-league-russia/match/96766	21/11/16	0 : 0	 ахмат 	 томь 	nobody	0	0
1838	https://ru.corner-stats.com/zenit-st-petersburg-krylya-samara-20-11-2016/premier-league-russia/match/96715	20/11/16	3 : 1	 зенит 	 крылья советов 	home	3	1
1839	https://ru.corner-stats.com/spartak-m-amkar-perm-20-11-2016/premier-league-russia/match/96714	20/11/16	1 : 0	 спартак 	 амкар 	home	1	0
1840	https://ru.corner-stats.com/krasnodar-ural-20-11-2016/premier-league-russia/match/96713	20/11/16	3 : 0	 краснодар 	 урал 	home	3	0
1841	https://ru.corner-stats.com/anzhi-makhachkala-fc-ufa-19-11-2016/premier-league-russia/match/96551	19/11/16	0 : 1	 анжи 	 уфа 	guests	0	1
1842	https://ru.corner-stats.com/gazovik-orenburg-lokomotiv-m-19-11-2016/premier-league-russia/match/96550	19/11/16	1 : 1	газовик	 локомотив 	nobody	1	1
1843	https://ru.corner-stats.com/rubin-kazan-rostov-18-11-2016/premier-league-russia/match/96375	18/11/16	0 : 0	 рубин 	 ростов 	nobody	0	0
1844	https://ru.corner-stats.com/fk-arsenal-tula-cska-moscow-18-11-2016/premier-league-russia/match/96374	18/11/16	0 : 1	 арсенал (тула) 	 цска 	guests	0	1
1845	https://ru.corner-stats.com/krasnodar-gazovik-orenburg-06-11-2016/premier-league-russia/match/95874	06/11/16	3 : 3	 краснодар 	газовик	nobody	3	3
1846	https://ru.corner-stats.com/cska-moscow-amkar-perm-06-11-2016/premier-league-russia/match/95871	06/11/16	2 : 2	 цска 	 амкар 	nobody	2	2
1847	https://ru.corner-stats.com/rostov-fk-arsenal-tula-06-11-2016/premier-league-russia/match/95872	06/11/16	4 : 1	 ростов 	 арсенал (тула) 	home	4	1
1848	https://ru.corner-stats.com/terek-grozny-zenit-st-petersburg-06-11-2016/premier-league-russia/match/95873	06/11/16	2 : 1	 ахмат 	 зенит 	home	2	1
1849	https://ru.corner-stats.com/lokomotiv-m-anzhi-makhachkala-05-11-2016/premier-league-russia/match/95681	05/11/16	4 : 0	 локомотив 	 анжи 	home	4	0
1850	https://ru.corner-stats.com/krylya-samara-ural-05-11-2016/premier-league-russia/match/95680	05/11/16	2 : 2	 крылья советов 	 урал 	nobody	2	2
1851	https://ru.corner-stats.com/fc-ufa-rubin-kazan-05-11-2016/premier-league-russia/match/95679	05/11/16	2 : 3	 уфа 	 рубин 	guests	2	3
1852	https://ru.corner-stats.com/tomsk-spartak-m-05-11-2016/premier-league-russia/match/95678	05/11/16	0 : 1	 томь 	 спартак 	guests	0	1
1853	https://ru.corner-stats.com/rubin-kazan-lokomotiv-m-31-10-2016/premier-league-russia/match/95307	31/10/16	2 : 0	 рубин 	 локомотив 	home	2	0
1854	https://ru.corner-stats.com/gazovik-orenburg-krylya-samara-31-10-2016/premier-league-russia/match/95306	31/10/16	1 : 0	газовик	 крылья советов 	home	1	0
1855	https://ru.corner-stats.com/anzhi-makhachkala-krasnodar-30-10-2016/premier-league-russia/match/95217	30/10/16	0 : 0	 анжи 	 краснодар 	nobody	0	0
1856	https://ru.corner-stats.com/zenit-st-petersburg-tomsk-30-10-2016/premier-league-russia/match/95216	30/10/16	1 : 0	 зенит 	 томь 	home	1	0
1857	https://ru.corner-stats.com/fk-arsenal-tula-fc-ufa-30-10-2016/premier-league-russia/match/95215	30/10/16	0 : 2	 арсенал (тула) 	 уфа 	guests	0	2
1858	https://ru.corner-stats.com/ural-terek-grozny-30-10-2016/premier-league-russia/match/95214	30/10/16	1 : 4	 урал 	 ахмат 	guests	1	4
1859	https://ru.corner-stats.com/spartak-m-cska-moscow-29-10-2016/premier-league-russia/match/95045	29/10/16	3 : 1	 спартак 	 цска 	home	3	1
1860	https://ru.corner-stats.com/amkar-perm-rostov-29-10-2016/premier-league-russia/match/95044	29/10/16	1 : 0	 амкар 	 ростов 	home	1	0
1861	https://ru.corner-stats.com/zenit-st-petersburg-gazovik-orenburg-24-10-2016/premier-league-russia/match/94559	24/10/16	1 : 0	 зенит 	газовик	home	1	0
1862	https://ru.corner-stats.com/krasnodar-amkar-perm-23-10-2016/premier-league-russia/match/94477	23/10/16	1 : 0	 краснодар 	 амкар 	home	1	0
1863	https://ru.corner-stats.com/lokomotiv-m-cska-moscow-23-10-2016/premier-league-russia/match/94476	23/10/16	1 : 0	 локомотив 	 цска 	home	1	0
1864	https://ru.corner-stats.com/terek-grozny-rubin-kazan-22-10-2016/premier-league-russia/match/94298	22/10/16	3 : 1	 ахмат 	 рубин 	home	3	1
1865	https://ru.corner-stats.com/ural-spartak-m-22-10-2016/premier-league-russia/match/94297	22/10/16	0 : 1	 урал 	 спартак 	guests	0	1
1866	https://ru.corner-stats.com/fc-ufa-rostov-22-10-2016/premier-league-russia/match/94296	22/10/16	0 : 0	 уфа 	 ростов 	nobody	0	0
1867	https://ru.corner-stats.com/tomsk-anzhi-makhachkala-22-10-2016/premier-league-russia/match/94295	22/10/16	0 : 3	 томь 	 анжи 	guests	0	3
1868	https://ru.corner-stats.com/krylya-samara-fk-arsenal-tula-21-10-2016/premier-league-russia/match/94112	21/10/16	1 : 1	 крылья советов 	 арсенал (тула) 	nobody	1	1
1869	https://ru.corner-stats.com/anzhi-makhachkala-terek-grozny-17-10-2016/premier-league-russia/match/93865	17/10/16	0 : 0	 анжи 	 ахмат 	nobody	0	0
1870	https://ru.corner-stats.com/fk-arsenal-tula-krasnodar-16-10-2016/premier-league-russia/match/93769	16/10/16	0 : 0	 арсенал (тула) 	 краснодар 	nobody	0	0
1871	https://ru.corner-stats.com/gazovik-orenburg-tomsk-16-10-2016/premier-league-russia/match/93768	16/10/16	3 : 1	газовик	 томь 	home	3	1
1872	https://ru.corner-stats.com/ural-zenit-st-petersburg-16-10-2016/premier-league-russia/match/93767	16/10/16	0 : 2	 урал 	 зенит 	guests	0	2
1873	https://ru.corner-stats.com/spartak-m-rostov-15-10-2016/premier-league-russia/match/93600	15/10/16	1 : 0	 спартак 	 ростов 	home	1	0
1874	https://ru.corner-stats.com/rubin-kazan-krylya-samara-15-10-2016/premier-league-russia/match/93599	15/10/16	3 : 0	 рубин 	 крылья советов 	home	3	0
1875	https://ru.corner-stats.com/amkar-perm-lokomotiv-m-15-10-2016/premier-league-russia/match/93598	15/10/16	0 : 0	 амкар 	 локомотив 	nobody	0	0
1876	https://ru.corner-stats.com/cska-moscow-fc-ufa-14-10-2016/premier-league-russia/match/93420	14/10/16	1 : 0	 цска 	 уфа 	home	1	0
1877	https://ru.corner-stats.com/krasnodar-rubin-kazan-02-10-2016/premier-league-russia/match/92821	02/10/16	1 : 0	 краснодар 	 рубин 	home	1	0
1878	https://ru.corner-stats.com/rostov-cska-moscow-02-10-2016/premier-league-russia/match/92822	02/10/16	2 : 0	 ростов 	 цска 	home	2	0
1879	https://ru.corner-stats.com/zenit-st-petersburg-spartak-m-02-10-2016/premier-league-russia/match/92820	02/10/16	4 : 2	 зенит 	 спартак 	home	4	2
1880	https://ru.corner-stats.com/fc-ufa-amkar-perm-02-10-2016/premier-league-russia/match/92819	02/10/16	1 : 1	 уфа 	 амкар 	nobody	1	1
1881	https://ru.corner-stats.com/terek-grozny-gazovik-orenburg-01-10-2016/premier-league-russia/match/92658	01/10/16	2 : 1	 ахмат 	газовик	home	2	1
1882	https://ru.corner-stats.com/lokomotiv-m-fk-arsenal-tula-01-10-2016/premier-league-russia/match/92657	01/10/16	1 : 1	 локомотив 	 арсенал (тула) 	nobody	1	1
1883	https://ru.corner-stats.com/krylya-samara-anzhi-makhachkala-01-10-2016/premier-league-russia/match/92656	01/10/16	2 : 1	 крылья советов 	 анжи 	home	2	1
1884	https://ru.corner-stats.com/tomsk-ural-01-10-2016/premier-league-russia/match/92655	01/10/16	1 : 1	 томь 	 урал 	nobody	1	1
1885	https://ru.corner-stats.com/rubin-kazan-tomsk-26-09-2016/premier-league-russia/match/92189	26/09/16	2 : 1	 рубин 	 томь 	home	2	1
1886	https://ru.corner-stats.com/amkar-perm-krylya-samara-26-09-2016/premier-league-russia/match/92188	26/09/16	0 : 0	 амкар 	 крылья советов 	nobody	0	0
1887	https://ru.corner-stats.com/anzhi-makhachkala-zenit-st-petersburg-25-09-2016/premier-league-russia/match/92093	25/09/16	2 : 2	 анжи 	 зенит 	nobody	2	2
1888	https://ru.corner-stats.com/spartak-m-fc-ufa-25-09-2016/premier-league-russia/match/92092	25/09/16	0 : 1	 спартак 	 уфа 	guests	0	1
1889	https://ru.corner-stats.com/fk-arsenal-tula-terek-grozny-25-09-2016/premier-league-russia/match/92091	25/09/16	0 : 0	 арсенал (тула) 	 ахмат 	nobody	0	0
1890	https://ru.corner-stats.com/gazovik-orenburg-ural-25-09-2016/premier-league-russia/match/92090	25/09/16	0 : 1	газовик	 урал 	guests	0	1
1891	https://ru.corner-stats.com/cska-moscow-rostov-15-04-2017/premier-league-russia/match/107405	15/04/17	0 : 0	 цска 	 ростов 	nobody	0	0
1892	https://ru.corner-stats.com/amkar-perm-fc-ufa-15-04-2017/premier-league-russia/match/107404	15/04/17	1 : 1	 амкар 	 уфа 	nobody	1	1
1893	https://ru.corner-stats.com/ural-gazovik-orenburg-10-04-2017/premier-league-russia/match/107050	10/04/17	2 : 0	 урал 	газовик	home	2	0
1894	https://ru.corner-stats.com/tomsk-rubin-kazan-10-04-2017/premier-league-russia/match/107049	10/04/17	2 : 2	 томь 	 рубин 	nobody	2	2
1895	https://ru.corner-stats.com/lokomotiv-m-rostov-09-04-2017/premier-league-russia/match/106957	09/04/17	0 : 0	 локомотив 	 ростов 	nobody	0	0
1896	https://ru.corner-stats.com/krasnodar-cska-moscow-09-04-2017/premier-league-russia/match/106956	09/04/17	1 : 1	 краснодар 	 цска 	nobody	1	1
1897	https://ru.corner-stats.com/fc-ufa-spartak-m-09-04-2017/premier-league-russia/match/106955	09/04/17	1 : 3	 уфа 	 спартак 	guests	1	3
1898	https://ru.corner-stats.com/zenit-st-petersburg-anzhi-makhachkala-08-04-2017/premier-league-russia/match/106807	08/04/17	1 : 1	 зенит 	 анжи 	nobody	1	1
1899	https://ru.corner-stats.com/terek-grozny-fk-arsenal-tula-08-04-2017/premier-league-russia/match/106806	08/04/17	3 : 1	 ахмат 	 арсенал (тула) 	home	3	1
1900	https://ru.corner-stats.com/krylya-samara-amkar-perm-08-04-2017/premier-league-russia/match/106805	08/04/17	2 : 2	 крылья советов 	 амкар 	nobody	2	2
1901	https://ru.corner-stats.com/rostov-krasnodar-03-04-2017/premier-league-russia/match/106333	03/04/17	0 : 0	 ростов 	 краснодар 	nobody	0	0
1902	https://ru.corner-stats.com/spartak-m-gazovik-orenburg-03-04-2017/premier-league-russia/match/106334	03/04/17	3 : 2	 спартак 	газовик	home	3	2
1903	https://ru.corner-stats.com/cska-moscow-krylya-samara-02-04-2017/premier-league-russia/match/106256	02/04/17	2 : 1	 цска 	 крылья советов 	home	2	1
1904	https://ru.corner-stats.com/rubin-kazan-zenit-st-petersburg-02-04-2017/premier-league-russia/match/106255	02/04/17	0 : 2	 рубин 	 зенит 	guests	0	2
1905	https://ru.corner-stats.com/amkar-perm-terek-grozny-02-04-2017/premier-league-russia/match/106254	02/04/17	1 : 1	 амкар 	 ахмат 	nobody	1	1
1906	https://ru.corner-stats.com/fk-arsenal-tula-tomsk-01-04-2017/premier-league-russia/match/106090	01/04/17	3 : 0	 арсенал (тула) 	 томь 	home	3	0
1907	https://ru.corner-stats.com/fc-ufa-lokomotiv-m-01-04-2017/premier-league-russia/match/106089	01/04/17	0 : 1	 уфа 	 локомотив 	guests	0	1
1908	https://ru.corner-stats.com/anzhi-makhachkala-ural-31-03-2017/premier-league-russia/match/105913	31/03/17	2 : 3	 анжи 	 урал 	guests	2	3
1909	https://ru.corner-stats.com/zenit-st-petersburg-fk-arsenal-tula-19-03-2017/premier-league-russia/match/105343	19/03/17	2 : 0	 зенит 	 арсенал (тула) 	home	2	0
1910	https://ru.corner-stats.com/terek-grozny-cska-moscow-19-03-2017/premier-league-russia/match/105341	19/03/17	0 : 1	 ахмат 	 цска 	guests	0	1
1911	https://ru.corner-stats.com/krasnodar-fc-ufa-19-03-2017/premier-league-russia/match/105342	19/03/17	0 : 0	 краснодар 	 уфа 	nobody	0	0
1912	https://ru.corner-stats.com/krylya-samara-rostov-19-03-2017/premier-league-russia/match/105340	19/03/17	0 : 0	 крылья советов 	 ростов 	nobody	0	0
1913	https://ru.corner-stats.com/lokomotiv-m-spartak-m-18-03-2017/premier-league-russia/match/105179	18/03/17	1 : 1	 локомотив 	 спартак 	nobody	1	1
1914	https://ru.corner-stats.com/ural-rubin-kazan-18-03-2017/premier-league-russia/match/105178	18/03/17	1 : 0	 урал 	 рубин 	home	1	0
1915	https://ru.corner-stats.com/tomsk-amkar-perm-18-03-2017/premier-league-russia/match/105177	18/03/17	1 : 0	 томь 	 амкар 	home	1	0
1916	https://ru.corner-stats.com/anzhi-makhachkala-gazovik-orenburg-17-03-2017/premier-league-russia/match/104996	17/03/17	1 : 0	 анжи 	газовик	home	1	0
1917	https://ru.corner-stats.com/lokomotiv-m-krasnodar-13-03-2017/premier-league-russia/match/104777	13/03/17	1 : 2	 локомотив 	 краснодар 	guests	1	2
1918	https://ru.corner-stats.com/rostov-terek-grozny-12-03-2017/premier-league-russia/match/104679	12/03/17	0 : 0	 ростов 	 ахмат 	nobody	0	0
1919	https://ru.corner-stats.com/spartak-m-anzhi-makhachkala-12-03-2017/premier-league-russia/match/104678	12/03/17	1 : 0	 спартак 	 анжи 	home	1	0
1920	https://ru.corner-stats.com/amkar-perm-zenit-st-petersburg-12-03-2017/premier-league-russia/match/104677	12/03/17	1 : 0	 амкар 	 зенит 	home	1	0
1921	https://ru.corner-stats.com/rubin-kazan-gazovik-orenburg-11-03-2017/premier-league-russia/match/104516	11/03/17	0 : 0	 рубин 	газовик	nobody	0	0
1922	https://ru.corner-stats.com/cska-moscow-tomsk-11-03-2017/premier-league-russia/match/104515	11/03/17	4 : 0	 цска 	 томь 	home	4	0
1923	https://ru.corner-stats.com/fc-ufa-krylya-samara-11-03-2017/premier-league-russia/match/104514	11/03/17	1 : 0	 уфа 	 крылья советов 	home	1	0
1924	https://ru.corner-stats.com/fk-arsenal-tula-ural-10-03-2017/premier-league-russia/match/104343	10/03/17	2 : 0	 арсенал (тула) 	 урал 	home	2	0
1925	https://ru.corner-stats.com/anzhi-makhachkala-rubin-kazan-06-03-2017/premier-league-russia/match/104145	06/03/17	0 : 1	 анжи 	 рубин 	guests	0	1
1926	https://ru.corner-stats.com/terek-grozny-fc-ufa-05-03-2017/premier-league-russia/match/104065	05/03/17	0 : 1	 ахмат 	 уфа 	guests	0	1
1927	https://ru.corner-stats.com/krasnodar-spartak-m-05-03-2017/premier-league-russia/match/104064	05/03/17	2 : 2	 краснодар 	 спартак 	nobody	2	2
1928	https://ru.corner-stats.com/krylya-samara-lokomotiv-m-05-03-2017/premier-league-russia/match/104063	05/03/17	0 : 3	 крылья советов 	 локомотив 	guests	0	3
1929	https://ru.corner-stats.com/ural-amkar-perm-05-03-2017/premier-league-russia/match/104062	05/03/17	1 : 0	 урал 	 амкар 	home	1	0
1930	https://ru.corner-stats.com/cska-moscow-zenit-st-petersburg-04-03-2017/premier-league-russia/match/103906	04/03/17	0 : 0	 цска 	 зенит 	nobody	0	0
1931	https://ru.corner-stats.com/gazovik-orenburg-fk-arsenal-tula-04-03-2017/premier-league-russia/match/103905	04/03/17	3 : 0	газовик	 арсенал (тула) 	home	3	0
1932	https://ru.corner-stats.com/tomsk-rostov-03-03-2017/premier-league-russia/match/103704	03/03/17	0 : 6	 томь 	 ростов 	guests	0	6
1933	https://ru.corner-stats.com/spartak-m-rubin-kazan-05-12-2016/premier-league-russia/match/97977	05/12/16	2 : 1	 спартак 	 рубин 	home	2	1
1934	https://ru.corner-stats.com/fk-arsenal-tula-anzhi-makhachkala-05-12-2016/premier-league-russia/match/97978	05/12/16	1 : 0	 арсенал (тула) 	 анжи 	home	1	0
1935	https://ru.corner-stats.com/krasnodar-krylya-samara-04-12-2016/premier-league-russia/match/97922	05/12/16	1 : 1	 краснодар 	 крылья советов 	nobody	1	1
1936	https://ru.corner-stats.com/amkar-perm-gazovik-orenburg-05-12-2016/premier-league-russia/match/97976	05/12/16	3 : 0	 амкар 	газовик	home	3	0
1937	https://ru.corner-stats.com/fc-ufa-tomsk-05-12-2016/premier-league-russia/match/97975	05/12/16	1 : 0	 уфа 	 томь 	home	1	0
1938	https://ru.corner-stats.com/lokomotiv-m-terek-grozny-04-12-2016/premier-league-russia/match/97921	04/12/16	2 : 0	 локомотив 	 ахмат 	home	2	0
1939	https://ru.corner-stats.com/rostov-zenit-st-petersburg-03-12-2016/premier-league-russia/match/97732	03/12/16	0 : 0	 ростов 	 зенит 	nobody	0	0
1940	https://ru.corner-stats.com/cska-moscow-ural-03-12-2016/premier-league-russia/match/97731	03/12/16	4 : 0	 цска 	 урал 	home	4	0
1941	https://ru.corner-stats.com/anzhi-makhachkala-amkar-perm-01-12-2016/premier-league-russia/match/97526	01/12/16	3 : 1	 анжи 	 амкар 	home	3	1
1942	https://ru.corner-stats.com/tomsk-lokomotiv-m-01-12-2016/premier-league-russia/match/97523	01/12/16	1 : 6	 томь 	 локомотив 	guests	1	6
1943	https://ru.corner-stats.com/krylya-samara-spartak-m-01-12-2016/premier-league-russia/match/97524	01/12/16	4 : 0	 крылья советов 	 спартак 	home	4	0
1944	https://ru.corner-stats.com/terek-grozny-krasnodar-01-12-2016/premier-league-russia/match/97525	01/12/16	2 : 1	 ахмат 	 краснодар 	home	2	1
